ATPex_fap,ATPex_srb,ATPex_syn,CO2ex_gen,H2Sex_gen,H2ex_gen,H2pool_gen,NH3_syn,O2expool_gen,PHB_fap,SO4ex_gen,ac_pool,bm_fap_srb_syn,glycpool_gen,glyox_syn,hv_gen,polyglcex_gen,dG
0.0,0.0,0.0,0.0,1.480306099543308e+16,0.0,-6.3092164707136136e+16,-3163261201358139.0,0.0,248259584748032.0,-1.480306099543308e+16,-2133926455269410.0,252797986203000.0,-4176440800923248.0,0.0,-9027585572486208.0,0.0,-293.4576374601495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3491127.0,1476003.0,0.0,0.0,-6531462.0,279000.0,-3553251.0,0.0,-59915093.0,1222757.0,-639.6018405975128
3104730.0,0.0,0.0,0.0,1938863.0,0.0,-8130626.0,-225234.0,0.0,0.0,-1938863.0,0.0,18000.0,-413964.0,0.0,-4967568.0,0.0,-503.552452713441
0.0,45.0,0.0,152.0,60.0,0.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-88.0,12.0,-171.0,0.0,-167.62728004831874
0.0,0.0,0.0,0.0,13174776.0,0.0,-54791927.0,-1539099.0,0.0,498784.0,-13174776.0,-1899202.0,123000.0,-1995136.0,68016.0,-969228.0,0.0,-133.57457248310746
0.0,0.0,0.0,118.0,65.0,0.0,0.0,0.0,0.0,40.0,-65.0,-171.0,0.0,0.0,32.0,-456.0,0.0,32.55269514719162
15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1779.2181688451303
8055710131.0,0.0,0.0,0.0,0.0,0.0,-4343556142.0,-2607634122.0,0.0,0.0,0.0,0.0,208394000.0,-4792645212.0,0.0,-27705711481.0,0.0,-1213.1847911367543
0.0,0.0,0.0,112242616.0,19280160.0,0.0,0.0,-2252340.0,1449939.0,30130474.0,-19280160.0,0.0,180000.0,-120521896.0,0.0,-44469120.0,0.0,-36.27684957406144
20.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,-32.0,0.0,-707.3660151218937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,186.0,0.0,-528.0,0.0,0.0,0.0,-2548.0,52.0,-4.979798762128343
0.0,0.0,0.0,0.0,9821420616.0,0.0,-50326286729.0,-5463964119.0,0.0,0.0,-9821420616.0,1939237356.0,436663000.0,-11981613030.0,0.0,-31027797696.0,0.0,-552.9827553953886
0.0,0.0,0.0,0.0,0.0,0.0,-54652.0,-75078.0,0.0,0.0,0.0,-2106.0,6000.0,-204182.0,68300.0,-973275.0,0.0,-729.5294417815188
0.0,0.0,0.0,0.0,6572285208.0,0.0,-28011753851.0,-1749805407.0,0.0,212572672.0,-6572285208.0,-947423866.0,139839000.0,-3576084208.0,882345408.0,-12573422064.0,0.0,-311.88971055182805
0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,4.0,-57.0,0.0,-3.675999547330955
0.0,0.0,0.0,0.0,43342805.0,0.0,16558560.0,-3303432.0,97716166.0,0.0,-43342805.0,0.0,264000.0,-6071472.0,0.0,-788352752.0,0.0,-9.86979205927085
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,4.0,-57.0,0.0,14.998726192937617
0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,-44.0,0.0,-49.0,1.0,51.88027954834824
31.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-4.0,-8.0,0.0,0.0,8.0,-114.0,0.0,-529.6763558717009
0.0,0.0,0.0,-29964775040.0,0.0,0.0,0.0,-347980723968.0,0.0,0.0,0.0,-624581321408.0,27809536000.0,0.0,0.0,-4367942397029.0,0.0,-887.5172999053501
0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,41.0,22.0,0.0,0.0,0.0,-88.0,44.0,-627.0,0.0,18.712983988650098
0.0,0.0,0.0,36343985726.0,0.0,0.0,0.0,-70202847609.0,0.0,0.0,0.0,-62421442710.0,5610393000.0,-84778368367.0,0.0,-616922132328.0,0.0,-1096.8893551608992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,12.0,-367.0,4.0,-4.499446940616075
0.0,0.0,0.0,7738708.0,964008.0,1449939.0,0.0,-112617.0,0.0,2038168.0,-964008.0,0.0,9000.0,-8152672.0,0.0,-2223456.0,0.0,-24.244294561184525
0.0,0.0,0.0,0.0,0.0,0.0,-5134758.0,-2252340.0,-2761329.0,0.0,0.0,-5071740.0,180000.0,0.0,0.0,-15224300.0,310700.0,-1019.5160332231393
0.0,0.0,0.0,0.0,65605091380.0,0.0,0.0,-106384449882.0,122049370425.0,0.0,-65605091380.0,-195527018172.0,8501914000.0,0.0,0.0,-1897614179159.0,0.0,-574.8780650085242
0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,0.0,-106.0,0.0,-48.0,0.0,41.12555751521016
0.0,0.0,0.0,0.0,0.0,0.0,-736177.0,-187695.0,-203356.0,0.0,0.0,16820.0,15000.0,-361790.0,0.0,-269120.0,0.0,-1421.4285818794579
0.0,24.0,0.0,88.0,33.0,0.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,-44.0,0.0,-48.0,0.0,-196.43740273269893
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,-2.0,0.0,-35.0,0.0,10.206261420314004
0.0,0.0,0.0,0.0,918065.0,0.0,-1125198.0,-1313865.0,0.0,0.0,-918065.0,-2906561.0,105000.0,-1337245.0,1829016.0,-26063478.0,0.0,-476.632766085213
19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,4.0,-57.0,0.0,-603.4216438737859
0.0,0.0,0.0,0.0,0.0,0.0,11500684.0,-1351404.0,0.0,0.0,0.0,-8117756.0,108000.0,0.0,5633972.0,-80284101.0,0.0,-177.61184260906506
0.0,0.0,0.0,-4.0,0.0,0.0,-33.0,0.0,0.0,9.0,0.0,0.0,0.0,-16.0,0.0,-32.0,0.0,51.31752076840328
0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,-57.0,0.0,17.407675214423538
0.0,5040113873.0,0.0,0.0,10080227746.0,0.0,-66584668964.0,-46801898406.0,0.0,0.0,-10080227746.0,-51694522886.0,3740262000.0,-34324022590.0,0.0,-411281421552.0,0.0,-1011.941050513509
0.0,0.0,0.0,-111190.0,0.0,0.0,-1039248.0,-187695.0,-329079.0,0.0,0.0,-98340.0,15000.0,-191035.0,0.0,0.0,0.0,-1297.0942180679538
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,-4.0,-4.0,0.0,0.0,4.0,-57.0,0.0,-37.226450549906964
0.0,0.0,0.0,76.0,3.0,0.0,0.0,0.0,0.0,34.0,-3.0,0.0,0.0,-106.0,0.0,-48.0,0.0,43.67555776420478
0.0,0.0,0.0,0.0,570982845.0,0.0,0.0,-963788799.0,1431891727.0,0.0,-570982845.0,-1025538315.0,77023000.0,-745836639.0,0.0,-16734555101.0,0.0,-574.5020675829797
0.0,0.0,0.0,352030.0,0.0,0.0,-121888.0,-187695.0,-168644.0,0.0,0.0,0.0,15000.0,-520985.0,0.0,0.0,0.0,-1886.7628172686357
0.0,0.0,0.0,82.0,30.0,0.0,0.0,0.0,0.0,0.0,-30.0,3.0,0.0,-44.0,0.0,-48.0,0.0,56.46055335147562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-525546.0,0.0,0.0,0.0,-288002.0,42000.0,-1265318.0,587404.0,-8370507.0,0.0,-640.5946898056417
0.0,0.0,0.0,0.0,7880510.0,0.0,0.0,-600624.0,11781975.0,0.0,-7880510.0,-8958554.0,48000.0,7854650.0,0.0,-161020325.0,0.0,-16.584165080613246
30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,4.0,-73.0,0.0,-737.5436752550046
0.0,45.0,0.0,0.0,60.0,0.0,0.0,0.0,164.0,0.0,-60.0,88.0,0.0,-88.0,0.0,-1408.0,0.0,-33.441682074131855
210.0,0.0,0.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,-20.0,0.0,-336.0,0.0,-918.0313094164284
0.0,0.0,0.0,0.0,11246760.0,0.0,-47934845.0,-1313865.0,0.0,770848.0,-11246760.0,-1621270.0,105000.0,-2403232.0,0.0,-1110928.0,22672.0,-127.42762070841054
0.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,64.0,16.0,-20.0,0.0,0.0,-32.0,0.0,-680.0,0.0,-20.34951104973235
0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,41.0,0.0,0.0,22.0,0.0,-22.0,0.0,-352.0,0.0,10.75715624411924
0.0,0.0,0.0,170.0,0.0,120.0,0.0,0.0,0.0,44.0,0.0,3.0,0.0,-176.0,0.0,-48.0,0.0,11.340778622179322
0.0,0.0,0.0,0.0,0.0,0.0,-487552.0,-750780.0,29484.0,0.0,0.0,0.0,60000.0,-2083940.0,704060.0,-10032855.0,0.0,-712.9592275771814
0.0,0.0,0.0,33640.0,0.0,0.0,-677173.0,-187695.0,-256664.0,0.0,0.0,-98340.0,15000.0,-263450.0,0.0,0.0,0.0,-1675.6878512183655
140.0,0.0,0.0,0.0,20.0,0.0,-24.0,0.0,0.0,0.0,-20.0,-28.0,0.0,0.0,28.0,-399.0,0.0,-579.3304735515734
0.0,0.0,0.0,0.0,27313560.0,0.0,-113692555.0,-3190815.0,0.0,997568.0,-27313560.0,-3869354.0,255000.0,-3990272.0,0.0,-1088256.0,0.0,-134.57255417018536
0.0,0.0,0.0,-183984.0,0.0,0.0,-1706903.0,-50052.0,0.0,449185.0,0.0,0.0,4000.0,-898370.0,0.0,-1574054.0,0.0,-89.80521395259639
0.0,0.0,0.0,0.0,862863223551672.0,0.0,-4426983027028823.0,-585655066545285.0,0.0,0.0,-862863223551672.0,0.0,46803729445000.0,-1076392169776110.0,0.0,-3052464317161224.0,0.0,-670.8651507816943
0.0,0.0,0.0,-3077392.0,0.0,0.0,-4156992.0,-750780.0,0.0,0.0,0.0,-393360.0,60000.0,-764140.0,1316316.0,-18757503.0,0.0,-335.12071333103773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,0.0,2.0,0.0,-41.0,0.0,2.1234890718865103
1764095480125.0,0.0,0.0,0.0,181235968980.0,0.0,-705638192050.0,-112098386202.0,0.0,0.0,-181235968980.0,-206028824892.0,8958554000.0,0.0,0.0,-3090910812775.0,0.0,-1020.8564627328265
0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,2.0,0.0,-43.0,0.0,-3.461278275480297
0.0,0.0,0.0,0.0,0.0,689940.0,0.0,-275286.0,953710.0,252978.0,0.0,0.0,22000.0,-1011912.0,0.0,-8657297.0,0.0,-298.86835204153607
0.0,0.0,0.0,288002.0,0.0,0.0,0.0,-563085.0,0.0,0.0,0.0,0.0,45000.0,-1684843.0,505932.0,-7209531.0,0.0,-737.6668346277851
173.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,-20.0,-40.0,0.0,0.0,40.0,-570.0,0.0,-550.8295607485155
0.0,0.0,0.0,-4.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-41.0,0.0,7.031940013018348
0.0,0.0,0.0,0.0,20.0,0.0,32.0,0.0,28.0,0.0,-20.0,-28.0,0.0,0.0,28.0,-399.0,0.0,23.941660224112624
0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-47.86209187089177
0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-106.0,0.0,-49.0,1.0,36.90909746377045
0.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,-271.0,0.0,20.114046590948206
0.0,0.0,0.0,0.0,55575596760.0,0.0,-268914763675.0,-19442261445.0,0.0,2803180224.0,-55575596760.0,0.0,1553765000.0,-47157559986.0,0.0,-95022630444.0,1939237356.0,-409.78594601930246
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-937.1927773193593
0.0,103491.0,0.0,0.0,137988.0,0.0,0.0,-100104.0,267356.0,0.0,-137988.0,-183984.0,8000.0,0.0,0.0,-3332092.0,0.0,-365.76758335641847
0.0,0.0,0.0,57540308.0,19280160.0,0.0,0.0,-2252340.0,-4108701.0,0.0,-19280160.0,-2779320.0,180000.0,-30130474.0,0.0,0.0,0.0,-171.0773390479491
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,-27.0,0.0,0.0,0.0,-110.0,0.0,9.10980357941705
680160.0,0.0,0.0,0.0,1606680.0,0.0,-6847835.0,-187695.0,0.0,90688.0,-1606680.0,-231610.0,15000.0,-362752.0,0.0,-1110928.0,22672.0,-262.58645322604303
0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,32.0,0.0,-12.0,16.0,0.0,-16.0,0.0,-280.0,0.0,-34.67103025851873
0.0,0.0,0.0,-6151172.0,0.0,0.0,0.0,-6982254.0,0.0,0.0,0.0,-20857152.0,558000.0,11099854.0,0.0,-227547007.0,0.0,-354.46446890011003
0.0,21.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,48.0,-28.0,-176.0,0.0,0.0,80.0,-1140.0,0.0,-23.376269615901293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-8.0,4.0,-121.0,0.0,6.613979996903562
689233.0,0.0,0.0,0.0,0.0,0.0,8620.0,-50052.0,0.0,0.0,0.0,-91992.0,4000.0,0.0,0.0,-1574054.0,0.0,-1086.7367098361915
0.0,0.0,0.0,0.0,13174776.0,0.0,-53431607.0,-1539099.0,0.0,0.0,-13174776.0,-1831186.0,123000.0,-997568.0,0.0,-1088256.0,0.0,-140.90786710895756
0.0,0.0,0.0,0.0,1178232.0,0.0,-5011195.0,-137643.0,-34497.0,0.0,-1178232.0,0.0,11000.0,-252978.0,0.0,0.0,0.0,-134.9869074825212
0.0,0.0,0.0,621400.0,0.0,0.0,-1711586.0,-750780.0,-1541843.0,0.0,0.0,-1690580.0,60000.0,0.0,0.0,0.0,0.0,-1651.575637005871
0.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,4.0,-65.0,0.0,-14.687754326610895
0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,255.0,66.0,0.0,0.0,0.0,-264.0,0.0,-2156.0,44.0,5.105704594305742
0.0,0.0,0.0,616.0,15.0,0.0,864.0,0.0,0.0,0.0,-15.0,0.0,0.0,-308.0,0.0,-336.0,0.0,-21.868258707989167
0.0,0.0,0.0,0.0,2989740.0,0.0,0.0,-2277366.0,6703295.0,1839840.0,-2989740.0,-7865316.0,182000.0,0.0,0.0,-71619457.0,0.0,-296.6934697904838
0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,-84.0,0.0,0.0,0.0,-331.0,1.0,6.592879773488084
20.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,-4.0,0.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,-1006.1815053576581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25026.0,66839.0,137988.0,0.0,-321972.0,2000.0,0.0,0.0,-1867933.0,0.0,-129.55122793088597
0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,20.0,0.0,0.0,-22.0,0.0,22.0,0.0,-451.0,0.0,-3.80817826368614
30.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,-16.0,0.0,-48.0,0.0,-681.6811457543655
0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,-1056.0,0.0,0.0,0.0,-3577.0,73.0,-7.457821291002389
0.0,0.0,0.0,0.0,0.0,0.0,-17045473656.0,-10577113770.0,-5040113873.0,0.0,0.0,-10653133560.0,845290000.0,-8786845860.0,0.0,-61132322225.0,0.0,-1268.8402624121484
0.0,0.0,0.0,3215502.0,926465.0,0.0,0.0,-750780.0,-1045152.0,0.0,-926465.0,-2223491.0,60000.0,-764140.0,0.0,0.0,0.0,-1027.9939083612746
0.0,0.0,0.0,33640.0,0.0,0.0,-736177.0,-187695.0,-236996.0,0.0,0.0,0.0,15000.0,-361790.0,0.0,0.0,0.0,-1623.9043812532636
0.0,0.0,0.0,0.0,14615120.0,0.0,23384192.0,-32583852.0,0.0,0.0,-14615120.0,-81421480.0,2604000.0,-33163676.0,54698364.0,-779451687.0,0.0,-422.42811819786556
30.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-49.0,1.0,-988.8875746474739
0.0,0.0,0.0,0.0,13174776.0,0.0,-53431607.0,-1539099.0,0.0,0.0,-13174776.0,-1899202.0,123000.0,-997568.0,0.0,-1110928.0,22672.0,-141.02268538037742
0.0,0.0,0.0,0.0,6105384.0,0.0,-26021773.0,-713241.0,-68016.0,385424.0,-6105384.0,-880118.0,57000.0,-1201616.0,0.0,0.0,0.0,-129.79547258791496
0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,-6.0,0.0,0.0,0.0,-104.0,2.0,-13.023061763403582
0.0,0.0,0.0,0.0,504148870440.0,0.0,-2148734209805.0,-60597668601.0,0.0,34625335888.0,-504148870440.0,-72675280630.0,4842777000.0,-107949576592.0,0.0,-53530428432.0,0.0,-133.62589407505564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3378510.0,0.0,0.0,0.0,-4168980.0,270000.0,-5662146.0,2540148.0,-53861903.0,360506.0,-659.3422252119445
0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,41.0,0.0,-15.0,22.0,0.0,-22.0,0.0,-352.0,0.0,33.48345135454993
0.0,0.0,0.0,0.0,0.0,0.0,-397614.0,-112617.0,-151194.0,0.0,0.0,-102453.0,9000.0,-114621.0,0.0,-164836.0,3364.0,-1465.334333524358
0.0,0.0,0.0,10204943812880.0,1732071733920.0,0.0,0.0,-305167819806.0,0.0,2706831392738.0,-1732071733920.0,-249685770840.0,24388062000.0,-10827325570952.0,0.0,-3233658621927.0,0.0,-83.3162566253714
0.0,0.0,0.0,133678.0,0.0,0.0,0.0,-12513.0,0.0,269511.0,0.0,-628859.0,1000.0,0.0,0.0,-2504683.0,0.0,-39.594038995861474
0.0,0.0,0.0,0.0,248013872856.0,0.0,-1057060571507.0,-41739651639.0,-11470490304.0,2763444736.0,-248013872856.0,-35752292362.0,3335703000.0,-46489094704.0,0.0,0.0,0.0,-235.0618207904781
0.0,0.0,0.0,438335416.0,77120640.0,0.0,0.0,-9009360.0,0.0,120521896.0,-77120640.0,-11117280.0,720000.0,-482087584.0,16434804.0,-234195957.0,0.0,-34.35685355473707
210.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,-5.0,0.0,0.0,-28.0,28.0,-511.0,0.0,-735.5586278540145
0.0,0.0,0.0,0.0,0.0,0.0,-456244.0,-187695.0,-32962.0,0.0,0.0,77675.0,15000.0,-422645.0,0.0,-1242800.0,0.0,-1037.5956756092735
0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,150.0,40.0,-65.0,-80.0,0.0,0.0,0.0,-1456.0,0.0,32.5289348907064
0.0,0.0,0.0,0.0,180162384.0,0.0,-2395809832.0,-452707827.0,-656891874.0,0.0,-180162384.0,-392702349.0,36179000.0,-439342293.0,0.0,0.0,0.0,-1285.4522889449484
0.0,0.0,0.0,5349512.0,0.0,0.0,0.0,-2327418.0,-5549927.0,0.0,0.0,-6952384.0,186000.0,0.0,0.0,0.0,0.0,-1632.9457568375199
0.0,0.0,0.0,0.0,286601185080.0,0.0,-1221523655135.0,-36885558627.0,0.0,28514982496.0,-286601185080.0,-71866590370.0,2947779000.0,-52956396064.0,0.0,-107060856864.0,0.0,-142.36779602974235
0.0,0.0,0.0,82.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,0.0,-49.0,1.0,-28.16616312528689
0.0,0.0,0.0,793934.0,0.0,0.0,0.0,-563085.0,0.0,0.0,0.0,252966.0,45000.0,-1684843.0,0.0,-4047456.0,0.0,-1034.9734612340546
0.0,0.0,0.0,-5522658.0,0.0,0.0,-10269516.0,-4504680.0,0.0,0.0,0.0,-10143480.0,360000.0,0.0,0.0,-75550307.0,1541843.0,-583.1700997488543
0.0,0.0,0.0,0.0,1.9859333888657616e+16,0.0,-1.3074981751952064e+17,-9.341673950610035e+16,0.0,0.0,-1.9859333888657616e+16,-1.0429249697906006e+17,7465574962527000.0,-6.740079600913587e+16,0.0,-8.07617904448354e+17,0.0,-1010.6652239769747
0.0,0.0,0.0,192725430390.0,83230836205.0,0.0,0.0,-93603796812.0,0.0,0.0,-83230836205.0,-199751760967.0,7480524000.0,-68648045180.0,0.0,-822562843104.0,0.0,-809.0490444266754
0.0,0.0,0.0,0.0,0.0,0.0,1379880.0,-275286.0,919213.0,0.0,0.0,0.0,22000.0,-505956.0,0.0,-8657297.0,0.0,-312.2894371927418
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-8.0,0.0,-4.0,4.0,-57.0,0.0,-124.9827429990628
0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,255.0,66.0,-45.0,0.0,0.0,-264.0,0.0,-2156.0,44.0,16.00341200342929
0.0,0.0,0.0,1037710.0,0.0,0.0,0.0,-563085.0,0.0,121888.0,0.0,252966.0,45000.0,-2050507.0,0.0,-4047456.0,0.0,-937.1150889939014
0.0,0.0,0.0,197291624.0,77120640.0,0.0,0.0,-9009360.0,0.0,0.0,-77120640.0,-11117280.0,720000.0,-120521896.0,16434804.0,-234195957.0,0.0,-117.73257456998851
0.0,0.0,0.0,-137988.0,321336.0,0.0,-1369567.0,-37539.0,92644.0,0.0,-321336.0,0.0,3000.0,0.0,0.0,-741152.0,0.0,-88.99404685367266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86995180992.0,0.0,0.0,0.0,-144908539712.0,6952384000.0,-14982387520.0,0.0,-1037288206541.0,0.0,-926.9537806418172
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-49.0,1.0,-15.77371198723948
0.0,0.0,0.0,-20.0,0.0,0.0,-13.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,-160.0,0.0,24.12285757809132
0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-191.43863109525313
0.0,0.0,0.0,0.0,2570688.0,0.0,0.0,-300312.0,3387014.0,0.0,-2570688.0,0.0,24000.0,-4560908.0,4008956.0,-57127623.0,0.0,-24.14499675227977
0.0,0.0,0.0,0.0,919920.0,0.0,-6703295.0,-700728.0,0.0,3144295.0,-919920.0,-7576478.0,56000.0,0.0,0.0,-22036756.0,0.0,-199.60458555734672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,-20.0,0.0,-152.0,0.0,29.03587854787857
0.0,0.0,0.0,450.0,195.0,0.0,0.0,0.0,0.0,120.0,-195.0,-513.0,0.0,0.0,0.0,-784.0,16.0,28.478956590460896
680160.0,0.0,0.0,0.0,321336.0,0.0,-1369567.0,-37539.0,0.0,0.0,-321336.0,21694.0,3000.0,-90688.0,0.0,-1088256.0,0.0,-558.2568132164878
0.0,0.0,0.0,0.0,208846870488.0,0.0,-890126789011.0,-37164098007.0,-11470490304.0,0.0,-208846870488.0,-30106196426.0,2970039000.0,-38198760496.0,0.0,0.0,0.0,-254.8971855634169
29484.0,0.0,0.0,0.0,0.0,0.0,-109304.0,-150156.0,0.0,0.0,0.0,0.0,12000.0,-416788.0,140812.0,-2006571.0,0.0,-733.1943374198778
0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,0.0,93.0,0.0,-234.0,0.0,0.0,0.0,-784.0,16.0,0.40205459685972045
0.0,0.0,0.0,0.0,1606680.0,0.0,-6847835.0,-187695.0,0.0,158704.0,-1606680.0,-401650.0,15000.0,-294736.0,0.0,-555464.0,11336.0,-121.72164689665709
172485.0,0.0,0.0,0.0,214224.0,0.0,-967576.0,-25026.0,0.0,22998.0,-214224.0,0.0,2000.0,-91992.0,0.0,-275976.0,0.0,-334.6516291007116
0.0,0.0,0.0,2756932.0,0.0,0.0,5569894.0,-325338.0,0.0,0.0,0.0,-1976414.0,26000.0,0.0,0.0,-10231351.0,0.0,-236.67728363583217
1347555.0,0.0,0.0,442720.0,0.0,0.0,0.0,-75078.0,0.0,179674.0,0.0,0.0,6000.0,-718696.0,0.0,-2361081.0,0.0,-926.8823791238594
0.0,0.0,0.0,-65167947182.0,0.0,0.0,-142836517824.0,-27066332241.0,0.0,0.0,0.0,0.0,2163057000.0,-17162011295.0,0.0,-320911046277.0,0.0,-625.1753803541746
0.0,3.0,0.0,352.0,6.0,240.0,0.0,0.0,0.0,88.0,-6.0,0.0,0.0,-352.0,0.0,-96.0,0.0,5.6053182746648185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2327418.0,-1537793.0,0.0,0.0,-6952384.0,186000.0,2674756.0,0.0,-54832498.0,0.0,-475.1041007440244
0.0,2.0,0.0,0.0,4.0,0.0,-13.0,0.0,0.0,5.0,-4.0,-14.0,0.0,0.0,4.0,-57.0,0.0,-20.801905079203063
0.0,0.0,0.0,0.0,15761020.0,0.0,-51055225.0,-1201248.0,0.0,19636625.0,-15761020.0,-57190358.0,96000.0,0.0,15709300.0,-223857525.0,0.0,-7.1239001269488815
463220.0,0.0,0.0,-137988.0,321336.0,0.0,-1554855.0,-37539.0,0.0,0.0,-321336.0,0.0,3000.0,0.0,0.0,-741152.0,0.0,-440.2632159941518
0.0,42.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,248.0,-84.0,-788.0,0.0,0.0,292.0,-4161.0,0.0,-5.30124265539734
0.0,0.0,0.0,-168.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,-704.0,0.0,0.0,292.0,-4161.0,0.0,10.4491056294451
0.0,0.0,0.0,-4303172.0,0.0,0.0,-5134758.0,-2252340.0,0.0,0.0,0.0,-5071740.0,180000.0,3083686.0,0.0,-63215563.0,0.0,-369.75484573933085
0.0,0.0,0.0,-6.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,1.0,-2.028562204492058
0.0,0.0,0.0,-138705831592.0,0.0,0.0,-258730739674.0,-108470717346.0,0.0,0.0,0.0,-130008512920.0,8668642000.0,0.0,0.0,-1290103315697.0,0.0,-760.7927706089523
0.0,0.0,0.0,0.0,0.0,0.0,-1524054462.0,-452707827.0,-581338957.0,0.0,0.0,-392702349.0,36179000.0,-439342293.0,0.0,-661889707.0,0.0,-1517.7710616745946
0.0,45.0,0.0,164.0,60.0,0.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-88.0,0.0,-98.0,2.0,-197.35693035066373
