M_SO4ex_gen,M_H2Sex_gen,M_ATPex_srb,M_CO2ex_gen,M_H2pool_gen,M_ATPex_fap,M_hv_gen,M_glycpool_gen,M_O2expool_gen,M_PHB_fap,M_polyglcex_gen,M_NH3_syn,M_ATPex_syn,M_glyox_syn,M_H2ex_gen,M_ac_pool,M_bm_fap_srb_syn,objective
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.100680000000000000e+05,-2.208531000000000000e+06,0.000000000000000000e+00,-5.806402000000000000e+06,-1.085370000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.184980000000000000e+05,-5.630850000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+04,0.000000000000000000e+00
-3.000000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.270000000000000000e+02,-4.400000000000000000e+01,3.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.007000000000000000e+03,8.400000000000000000e+01,0.000000000000000000e+00,1.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,-3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.576102000000000000e+07,1.576102000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.356395000000000000e+08,-6.715725750000000000e+08,-3.141860000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.201248000000000000e+06,0.000000000000000000e+00,4.712790000000000000e+07,0.000000000000000000e+00,-1.791710800000000000e+07,9.600000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,-1.960000000000000000e+02,-2.400000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.213360000000000000e+05,3.213360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.369567000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.534400000000000000e+04,-1.046400000000000000e+04,2.441600000000000000e+04,0.000000000000000000e+00,-3.753900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.248200000000000000e+04,3.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.846048000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.113502410000000000e+08,-4.737668000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.654836000000000000e+06,0.000000000000000000e+00,7.814052000000000000e+06,0.000000000000000000e+00,-8.708616000000000000e+06,3.720000000000000000e+05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.447600000000000000e+05,-4.386234000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.813007000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-7.507800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.157500000000000000e+06,6.000000000000000000e+04,0.000000000000000000e+00
-6.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-9.600000000000000000e+01,-3.520000000000000000e+02,0.000000000000000000e+00,8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.553500000000000000e+05,-3.705860000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.910350000000000000e+05,-2.612880000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.316100000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
-1.285344000000000000e+06,1.285344000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.106028100000000000e+07,-9.121816000000000000e+06,3.973961000000000000e+06,2.280454000000000000e+06,0.000000000000000000e+00,-1.501560000000000000e+05,0.000000000000000000e+00,4.284932000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.200000000000000000e+01,-4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.300625472800000000e+10,4.300625472800000000e+10,2.150312736400000000e+10,0.000000000000000000e+00,-1.537637514820000000e+11,0.000000000000000000e+00,-1.213472070761000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.060339857780000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.948828901880000000e+11,8.473906000000000000e+09,0.000000000000000000e+00
-2.299800000000000000e+05,2.299800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,3.679680000000000000e+05,0.000000000000000000e+00,-5.509189000000000000e+06,0.000000000000000000e+00,6.288590000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.751820000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.219720000000000000e+05,1.400000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,-6.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.000000000000000000e+01,6.000000000000000000e+01,4.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.816000000000000000e+03,-3.520000000000000000e+02,3.400000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.285344000000000000e+06,1.285344000000000000e+06,0.000000000000000000e+00,3.594328000000000000e+06,0.000000000000000000e+00,4.833130000000000000e+05,-2.964608000000000000e+06,-2.073140000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.501560000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+04,0.000000000000000000e+00
-3.213360000000000000e+05,3.213360000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.451364000000000000e+06,4.632200000000000000e+05,-7.411520000000000000e+05,-1.379880000000000000e+05,0.000000000000000000e+00,3.449700000000000000e+04,0.000000000000000000e+00,-3.753900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+01,-1.600000000000000000e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.296200000000000000e+04,-4.562440000000000000e+05,0.000000000000000000e+00,-1.506496000000000000e+06,-4.226450000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.415600000000000000e+04,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.050000000000000000e+02,0.000000000000000000e+00,-9.800000000000000000e+01,-7.200000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.830000000000000000e+02,-1.640000000000000000e+03,8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.104520000000000000e+06,9.104520000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-4.129446500000000000e+07,0.000000000000000000e+00,-1.103904000000000000e+06,-4.047648000000000000e+06,0.000000000000000000e+00,1.011912000000000000e+06,0.000000000000000000e+00,-1.063605000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.899400000000000000e+04,8.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.445514000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.184417000000000000e+06,-1.953513000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-1.163709000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.177154000000000000e+06,9.300000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.012450000000000000e+05,0.000000000000000000e+00,-6.901615700000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.408493000000000000e+06,-3.491127000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.064192100000000000e+07,2.790000000000000000e+05,0.000000000000000000e+00
-4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,-2.280000000000000000e+02,-1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.530000000000000000e+02,-4.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.618000000000000000e+04,7.618000000000000000e+04,0.000000000000000000e+00,5.653340000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.209850000000000000e+05,-1.686440000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,-1.876950000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.066520000000000000e+05,1.500000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.700000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.599600000000000000e+04,4.599600000000000000e+04,2.299800000000000000e+04,0.000000000000000000e+00,-1.796740000000000000e+05,4.491850000000000000e+05,-7.870270000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.502600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.599600000000000000e+04,2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.600000000000000000e+01,-6.900000000000000000e+01,0.000000000000000000e+00,-1.640000000000000000e+02,8.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.880510000000000000e+06,7.880510000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-2.356395000000000000e+07,5.890987500000000000e+07,-1.610203250000000000e+08,7.854650000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.006240000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.958554000000000000e+06,4.800000000000000000e+04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.098539902400000000e+10,0.000000000000000000e+00,-6.113232222500000000e+10,-1.943997942000000000e+10,-1.683509777000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-1.057711377000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.452900000000000000e+08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,2.480000000000000000e+02,-8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.928016000000000000e+07,1.928016000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.393339490000000000e+08,-1.205218960000000000e+08,5.479192700000000000e+07,3.013047400000000000e+07,0.000000000000000000e+00,-2.252340000000000000e+06,0.000000000000000000e+00,5.890062800000000000e+07,0.000000000000000000e+00,-2.779320000000000000e+06,1.800000000000000000e+05,0.000000000000000000e+00
-1.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,6.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-3.360000000000000000e+02,-3.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.880002000000000000e+06,0.000000000000000000e+00,-1.379240000000000000e+06,6.728000000000000000e+04,-1.538291000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,-7.507800000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.447160000000000000e+06,6.000000000000000000e+04,0.000000000000000000e+00
